X, Z, VelocityU, VelocityW
 290           162 
1.734375e+01 , -3.46875e+00 , 1.863238e-01 , -2.865473e-01
1.734375e+01 , -3.40625e+00 , 1.819273e-01 , -2.809143e-01
1.734375e+01 , -3.343749e+00 , 1.777137e-01 , -2.735146e-01
1.734375e+01 , -3.281248e+00 , 1.736934e-01 , -2.648202e-01
1.734375e+01 , -3.218747e+00 , 1.699804e-01 , -2.552154e-01
1.734375e+01 , -3.156246e+00 , 1.666122e-01 , -2.449331e-01
1.734375e+01 , -3.093746e+00 , 1.63548e-01 , -2.341147e-01
1.734375e+01 , -3.031248e+00 , 1.60718e-01 , -2.228612e-01
1.734375e+01 , -2.96875e+00 , 1.580479e-01 , -2.112521e-01
1.734375e+01 , -2.90625e+00 , 1.554633e-01 , -1.993564e-01
1.734375e+01 , -2.84375e+00 , 1.528988e-01 , -1.872386e-01
1.734375e+01 , -2.78125e+00 , 1.502983e-01 , -1.749584e-01
1.734375e+01 , -2.718749e+00 , 1.476149e-01 , -1.625726e-01
1.734375e+01 , -2.656249e+00 , 1.448104e-01 , -1.50135e-01
1.734375e+01 , -2.593749e+00 , 1.418542e-01 , -1.376968e-01
1.734375e+01 , -2.531249e+00 , 1.387236e-01 , -1.253069e-01
1.734375e+01 , -2.468748e+00 , 1.354021e-01 , -1.130112e-01
1.734375e+01 , -2.406248e+00 , 1.318794e-01 , -1.008528e-01
1.734375e+01 , -2.343748e+00 , 1.281501e-01 , -8.887244e-02
1.734375e+01 , -2.281247e+00 , 1.242136e-01 , -7.710788e-02
1.734375e+01 , -2.218747e+00 , 1.200735e-01 , -6.559451e-02
1.734375e+01 , -2.156247e+00 , 1.15737e-01 , -5.436527e-02
1.734375e+01 , -2.093747e+00 , 1.112146e-01 , -4.345083e-02
1.734375e+01 , -2.031248e+00 , 1.065192e-01 , -3.28799e-02
1.734375e+01 , -1.96875e+00 , 1.01666e-01 , -2.267839e-02
1.734375e+01 , -1.90625e+00 , 9.667147e-02 , -1.287002e-02
1.734375e+01 , -1.84375e+00 , 9.155394e-02 , -3.476774e-03
1.734375e+01 , -1.78125e+00 , 8.633253e-02 , 5.481921e-03
1.734375e+01 , -1.718749e+00 , 8.102719e-02 , 1.398892e-02
1.734375e+01 , -1.656249e+00 , 7.565846e-02 , 2.202938e-02
1.734375e+01 , -1.593749e+00 , 7.024723e-02 , 2.959074e-02
1.734375e+01 , -1.531249e+00 , 6.481457e-02 , 3.666274e-02
1.734375e+01 , -1.468748e+00 , 5.938153e-02 , 4.323742e-02
1.734375e+01 , -1.406248e+00 , 5.396887e-02 , 4.930917e-02
1.734375e+01 , -1.343748e+00 , 4.859679e-02 , 5.487468e-02
1.734375e+01 , -1.281247e+00 , 4.328472e-02 , 5.993304e-02
1.734375e+01 , -1.218747e+00 , 3.805096e-02 , 6.448569e-02
1.734375e+01 , -1.156247e+00 , 3.291237e-02 , 6.853647e-02
1.734375e+01 , -1.093747e+00 , 2.788409e-02 , 7.209152e-02
1.734375e+01 , -1.031248e+00 , 2.297937e-02 , 7.515919e-02
1.734375e+01 , -9.6875e-01 , 1.820883e-02 , 7.775006e-02
1.734375e+01 , -9.0625e-01 , 1.35807e-02 , 7.987667e-02
1.734375e+01 , -8.437499e-01 , 9.100797e-03 , 8.155308e-02
1.734375e+01 , -7.812497e-01 , 4.77212e-03 , 8.279483e-02
1.734375e+01 , -7.187495e-01 , 5.950784e-04 , 8.361856e-02
1.734375e+01 , -6.562492e-01 , -3.432386e-03 , 8.404161e-02
1.734375e+01 , -5.937489e-01 , -7.314537e-03 , 8.408171e-02
1.734375e+01 , -5.312485e-01 , -1.105752e-02 , 8.375663e-02
1.734375e+01 , -4.687482e-01 , -1.466894e-02 , 8.308386e-02
1.734375e+01 , -4.062479e-01 , -1.815746e-02 , 8.208036e-02
1.734375e+01 , -3.437476e-01 , -2.153227e-02 , 8.076235e-02
1.734375e+01 , -2.812473e-01 , -2.480266e-02 , 7.91452e-02
1.734375e+01 , -2.18747e-01 , -2.79775e-02 , 7.724327e-02
1.734375e+01 , -1.562469e-01 , -3.106485e-02 , 7.506997e-02
1.734375e+01 , -9.374678e-02 , -3.407153e-02 , 7.26377e-02
1.734375e+01 , -3.124838e-02 , -3.700269e-02 , 6.9958e-02
1.734375e+01 , 3.125e-02 , -3.986184e-02 , 6.704141e-02
1.734375e+01 , 9.375003e-02 , -4.26504e-02 , 6.389766e-02
1.734375e+01 , 1.562501e-01 , -4.536765e-02 , 6.053605e-02
1.734375e+01 , 2.187503e-01 , -4.801102e-02 , 5.69654e-02
1.734375e+01 , 2.812505e-01 , -5.057632e-02 , 5.319454e-02
1.734375e+01 , 3.437508e-01 , -5.305798e-02 , 4.923293e-02
1.734375e+01 , 4.062511e-01 , -5.544906e-02 , 4.509157e-02
1.734375e+01 , 4.687515e-01 , -5.774055e-02 , 4.07841e-02
1.734375e+01 , 5.312518e-01 , -5.991966e-02 , 3.632792e-02
1.734375e+01 , 5.937521e-01 , -6.196672e-02 , 3.174483e-02
1.734375e+01 , 6.562524e-01 , -6.385125e-02 , 2.706042e-02
1.734375e+01 , 7.187527e-01 , -6.552855e-02 , 2.230187e-02
1.734375e+01 , 7.81253e-01 , -6.693896e-02 , 1.749396e-02
1.734375e+01 , 8.437531e-01 , -6.801194e-02 , 1.265225e-02
1.734375e+01 , 9.062532e-01 , -6.867114e-02 , 7.81461e-03
1.734375e+01 , 9.687516e-01 , -7.197997e-02 , 2.702586e-03
1.734375e+01 , 1.03125e+00 , 999 , 999
1.734375e+01 , 1.09375e+00 , 999 , 999
1.734375e+01 , 1.15625e+00 , 999 , 999
1.734375e+01 , 1.21875e+00 , 999 , 999
1.734375e+01 , 1.281251e+00 , 999 , 999
1.734375e+01 , 1.343751e+00 , 999 , 999
1.734375e+01 , 1.406251e+00 , 999 , 999
1.734375e+01 , 1.468751e+00 , 999 , 999
1.734375e+01 , 1.531252e+00 , 999 , 999
1.734375e+01 , 1.593752e+00 , 999 , 999
1.734375e+01 , 1.656252e+00 , 999 , 999
1.734375e+01 , 1.718753e+00 , 999 , 999
1.734375e+01 , 1.781253e+00 , 999 , 999
1.734375e+01 , 1.843753e+00 , 999 , 999
1.734375e+01 , 1.906253e+00 , 999 , 999
1.734375e+01 , 1.968752e+00 , 999 , 999
1.740625e+01 , -7.96875e+00 , 999 , 999
1.740625e+01 , -7.90625e+00 , 999 , 999
1.740625e+01 , -7.84375e+00 , 999 , 999
1.740625e+01 , -7.78125e+00 , 999 , 999
1.740625e+01 , -7.718749e+00 , 999 , 999
1.740625e+01 , -7.656249e+00 , 999 , 999
1.740625e+01 , -7.593749e+00 , 999 , 999
1.740625e+01 , -7.531249e+00 , 999 , 999
1.740625e+01 , -7.468748e+00 , 999 , 999
1.740625e+01 , -7.406248e+00 , 999 , 999
1.740625e+01 , -7.343748e+00 , 999 , 999
1.740625e+01 , -7.281247e+00 , 999 , 999
1.740625e+01 , -7.218747e+00 , 999 , 999
1.740625e+01 , -7.156247e+00 , 999 , 999
1.740625e+01 , -7.093747e+00 , 999 , 999
1.740625e+01 , -7.031248e+00 , 999 , 999
1.740625e+01 , -6.96875e+00 , -6.644413e-02 , -1.554764e-03
1.740625e+01 , -6.90625e+00 , 1.91223e-02 , 5.877001e-04
1.740625e+01 , -6.84375e+00 , 5.140301e-02 , 1.180409e-02
1.740625e+01 , -6.78125e+00 , 9.734274e-02 , 2.987753e-02
1.740625e+01 , -6.718749e+00 , 1.453455e-01 , 5.161578e-02
1.740625e+01 , -6.656249e+00 , 1.906278e-01 , 7.395126e-02
1.740625e+01 , -6.593749e+00 , 2.314088e-01 , 9.53541e-02
1.740625e+01 , -6.531249e+00 , 2.669244e-01 , 1.152503e-01
1.740625e+01 , -6.468748e+00 , 2.994341e-01 , 1.341249e-01
1.740625e+01 , -6.406248e+00 , 3.305624e-01 , 1.522335e-01
1.740625e+01 , -6.343748e+00 , 3.616278e-01 , 1.696352e-01
1.740625e+01 , -6.281247e+00 , 3.937531e-01 , 1.862666e-01
1.740625e+01 , -6.218747e+00 , 4.278429e-01 , 2.019566e-01
1.740625e+01 , -6.156247e+00 , 4.646601e-01 , 2.164496e-01
1.740625e+01 , -6.093747e+00 , 5.046863e-01 , 2.294304e-01
1.740625e+01 , -6.031248e+00 , 5.478002e-01 , 2.404991e-01
1.740625e+01 , -5.96875e+00 , 5.931323e-01 , 2.491379e-01
1.740625e+01 , -5.90625e+00 , 6.39278e-01 , 2.547574e-01
1.740625e+01 , -5.84375e+00 , 6.84746e-01 , 2.568283e-01
1.740625e+01 , -5.78125e+00 , 7.283078e-01 , 2.550171e-01
1.740625e+01 , -5.718749e+00 , 7.691023e-01 , 2.492456e-01
1.740625e+01 , -5.656249e+00 , 8.065263e-01 , 2.396557e-01
1.740625e+01 , -5.593749e+00 , 8.400589e-01 , 2.265229e-01
1.740625e+01 , -5.531248e+00 , 8.691554e-01 , 2.101761e-01
1.740625e+01 , -5.468748e+00 , 8.932217e-01 , 1.909528e-01
1.740625e+01 , -5.406248e+00 , 9.115225e-01 , 1.691747e-01
1.740625e+01 , -5.343747e+00 , 9.228814e-01 , 1.451084e-01
1.740625e+01 , -5.281247e+00 , 9.253894e-01 , 1.1903e-01
1.740625e+01 , -5.218747e+00 , 9.195461e-01 , 9.145958e-02
1.740625e+01 , -5.156246e+00 , 9.071022e-01 , 6.306384e-02
1.740625e+01 , -5.093746e+00 , 8.894504e-01 , 3.438185e-02
1.740625e+01 , -5.031246e+00 , 8.675597e-01 , 5.806226e-03
1.740625e+01 , -4.968745e+00 , 8.423048e-01 , -2.241242e-02
1.740625e+01 , -4.906245e+00 , 8.146118e-01 , -5.018743e-02
1.740625e+01 , -4.843745e+00 , 7.854932e-01 , -7.762367e-02
1.740625e+01 , -4.781244e+00 , 7.555264e-01 , -1.0464e-01
1.740625e+01 , -4.718744e+00 , 7.239245e-01 , -1.309398e-01
1.740625e+01 , -4.656244e+00 , 6.908856e-01 , -1.56287e-01
1.740625e+01 , -4.593744e+00 , 6.56566e-01 , -1.804489e-01
1.740625e+01 , -4.531247e+00 , 6.211661e-01 , -2.032087e-01
1.740625e+01 , -4.46875e+00 , 5.849069e-01 , -2.243553e-01
1.740625e+01 , -4.40625e+00 , 5.480398e-01 , -2.43682e-01
1.740625e+01 , -4.343749e+00 , 5.108637e-01 , -2.609896e-01
1.740625e+01 , -4.281248e+00 , 4.737268e-01 , -2.761006e-01
1.740625e+01 , -4.218747e+00 , 4.370354e-01 , -2.888754e-01
1.740625e+01 , -4.156246e+00 , 4.012565e-01 , -2.992357e-01
1.740625e+01 , -4.093746e+00 , 3.669095e-01 , -3.071895e-01
1.740625e+01 , -4.031248e+00 , 3.345455e-01 , -3.12851e-01
1.740625e+01 , -3.96875e+00 , 3.047054e-01 , -3.164443e-01
1.740625e+01 , -3.90625e+00 , 2.778665e-01 , -3.182777e-01
1.740625e+01 , -3.843749e+00 , 2.543917e-01 , -3.186829e-01
1.740625e+01 , -3.781248e+00 , 2.34482e-01 , -3.179323e-01
1.740625e+01 , -3.718747e+00 , 2.181382e-01 , -3.161552e-01
1.740625e+01 , -3.656246e+00 , 2.05113e-01 , -3.132847e-01
1.740625e+01 , -3.593746e+00 , 1.948822e-01 , -3.090798e-01
1.740625e+01 , -3.531248e+00 , 1.867069e-01 , -3.032681e-01
1.740625e+01 , -3.46875e+00 , 1.798407e-01 , -2.957608e-01
1.740625e+01 , -3.40625e+00 , 1.737837e-01 , -2.867613e-01
1.740625e+01 , -3.343749e+00 , 1.683471e-01 , -2.766454e-01
1.740625e+01 , -3.281248e+00 , 1.634864e-01 , -2.657607e-01
1.740625e+01 , -3.218747e+00 , 1.591697e-01 , -2.543425e-01
1.740625e+01 , -3.156246e+00 , 1.553354e-01 , -2.425324e-01
1.740625e+01 , -3.093746e+00 , 1.518988e-01 , -2.304202e-01
1.740625e+01 , -3.031248e+00 , 1.48769e-01 , -2.18072e-01
1.740625e+01 , -2.96875e+00 , 1.458599e-01 , -2.055409e-01
1.740625e+01 , -2.90625e+00 , 1.430924e-01 , -1.928738e-01
1.740625e+01 , -2.84375e+00 , 1.403976e-01 , -1.801159e-01
1.740625e+01 , -2.78125e+00 , 1.377171e-01 , -1.673101e-01
1.740625e+01 , -2.718749e+00 , 1.35002e-01 , -1.544984e-01
1.740625e+01 , -2.656249e+00 , 1.322121e-01 , -1.417215e-01
1.740625e+01 , -2.593749e+00 , 1.293153e-01 , -1.290194e-01
1.740625e+01 , -2.531249e+00 , 1.262867e-01 , -1.164307e-01
1.740625e+01 , -2.468748e+00 , 1.231079e-01 , -1.039928e-01
1.740625e+01 , -2.406248e+00 , 1.197661e-01 , -9.174138e-02
1.740625e+01 , -2.343748e+00 , 1.162539e-01 , -7.971028e-02
1.740625e+01 , -2.281247e+00 , 1.125683e-01 , -6.793161e-02
1.740625e+01 , -2.218747e+00 , 1.087109e-01 , -5.643565e-02
1.740625e+01 , -2.156247e+00 , 1.04687e-01 , -4.525097e-02
1.740625e+01 , -2.093747e+00 , 1.005048e-01 , -3.440453e-02
1.740625e+01 , -2.031248e+00 , 9.617576e-02 , -2.392191e-02
1.740625e+01 , -1.96875e+00 , 9.171271e-02 , -1.382644e-02
1.740625e+01 , -1.90625e+00 , 8.713026e-02 , -4.13964e-03
1.740625e+01 , -1.84375e+00 , 8.244451e-02 , 5.118407e-03
1.740625e+01 , -1.78125e+00 , 7.767241e-02 , 1.392992e-02
1.740625e+01 , -1.718749e+00 , 7.283168e-02 , 2.227926e-02
1.740625e+01 , -1.656249e+00 , 6.79406e-02 , 3.015297e-02
1.740625e+01 , -1.593749e+00 , 6.301779e-02 , 3.753982e-02
1.740625e+01 , -1.531249e+00 , 5.808204e-02 , 4.443084e-02
1.740625e+01 , -1.468748e+00 , 5.315207e-02 , 5.081939e-02
1.740625e+01 , -1.406248e+00 , 4.82463e-02 , 5.670112e-02
1.740625e+01 , -1.343748e+00 , 4.33826e-02 , 6.207405e-02
1.740625e+01 , -1.281247e+00 , 3.857801e-02 , 6.693855e-02
1.740625e+01 , -1.218747e+00 , 3.384846e-02 , 7.129735e-02
1.740625e+01 , -1.156247e+00 , 2.920852e-02 , 7.515546e-02
1.740625e+01 , -1.093747e+00 , 2.467105e-02 , 7.852014e-02
1.740625e+01 , -1.031248e+00 , 2.024718e-02 , 8.140072e-02
1.740625e+01 , -9.6875e-01 , 1.594562e-02 , 8.380858e-02
1.740625e+01 , -9.0625e-01 , 1.177287e-02 , 8.575682e-02
1.740625e+01 , -8.437499e-01 , 7.733302e-03 , 8.725987e-02
1.740625e+01 , -7.812497e-01 , 3.828793e-03 , 8.833337e-02
1.740625e+01 , -7.187495e-01 , 5.896855e-05 , 8.899381e-02
1.740625e+01 , -6.562492e-01 , -3.578665e-03 , 8.925814e-02
1.740625e+01 , -5.937489e-01 , -7.088469e-03 , 8.91435e-02
1.740625e+01 , -5.312485e-01 , -1.047637e-02 , 8.866686e-02
1.740625e+01 , -4.687482e-01 , -1.374952e-02 , 8.784477e-02
1.740625e+01 , -4.062479e-01 , -1.691585e-02 , 8.669315e-02
1.740625e+01 , -3.437476e-01 , -1.998373e-02 , 8.522708e-02
1.740625e+01 , -2.812473e-01 , -2.296147e-02 , 8.346076e-02
1.740625e+01 , -2.18747e-01 , -2.585698e-02 , 8.140739e-02
1.740625e+01 , -1.562469e-01 , -2.867733e-02 , 7.90792e-02
1.740625e+01 , -9.374678e-02 , -3.142838e-02 , 7.648748e-02
1.740625e+01 , -3.124838e-02 , -3.411441e-02 , 7.36427e-02
1.740625e+01 , 3.125e-02 , -3.673814e-02 , 7.055438e-02
1.740625e+01 , 9.375003e-02 , -3.930029e-02 , 6.723132e-02
1.740625e+01 , 1.562501e-01 , -4.179964e-02 , 6.368192e-02
1.740625e+01 , 2.187503e-01 , -4.423343e-02 , 5.991419e-02
1.740625e+01 , 2.812505e-01 , -4.659775e-02 , 5.593619e-02
1.740625e+01 , 3.437508e-01 , -4.888815e-02 , 5.175678e-02
1.740625e+01 , 4.062511e-01 , -5.109996e-02 , 4.738671e-02
1.740625e+01 , 4.687515e-01 , -5.322792e-02 , 4.284005e-02
1.740625e+01 , 5.312518e-01 , -5.526421e-02 , 3.813582e-02
1.740625e+01 , 5.937521e-01 , -5.71946e-02 , 3.329909e-02
1.740625e+01 , 6.562524e-01 , -5.899277e-02 , 2.836065e-02
1.740625e+01 , 7.187527e-01 , -6.061449e-02 , 2.335424e-02
1.740625e+01 , 7.81253e-01 , -6.199479e-02 , 1.831104e-02
1.740625e+01 , 8.437531e-01 , -6.30518e-02 , 1.32502e-02
1.740625e+01 , 9.062532e-01 , -6.369465e-02 , 8.210524e-03
1.740625e+01 , 9.687516e-01 , -6.645229e-02 , 2.852196e-03
1.740625e+01 , 1.03125e+00 , 999 , 999
1.740625e+01 , 1.09375e+00 , 999 , 999
1.740625e+01 , 1.15625e+00 , 999 , 999
1.740625e+01 , 1.21875e+00 , 999 , 999
1.740625e+01 , 1.281251e+00 , 999 , 999
1.740625e+01 , 1.343751e+00 , 999 , 999
1.740625e+01 , 1.406251e+00 , 999 , 999
1.740625e+01 , 1.468751e+00 , 999 , 999
1.740625e+01 , 1.531252e+00 , 999 , 999
1.740625e+01 , 1.593752e+00 , 999 , 999
1.740625e+01 , 1.656252e+00 , 999 , 999
1.740625e+01 , 1.718753e+00 , 999 , 999
1.740625e+01 , 1.781253e+00 , 999 , 999
1.740625e+01 , 1.843753e+00 , 999 , 999
1.740625e+01 , 1.906253e+00 , 999 , 999
1.740625e+01 , 1.968752e+00 , 999 , 999
1.746875e+01 , -7.96875e+00 , 999 , 999
1.746875e+01 , -7.90625e+00 , 999 , 999
1.746875e+01 , -7.84375e+00 , 999 , 999
1.746875e+01 , -7.78125e+00 , 999 , 999
1.746875e+01 , -7.718749e+00 , 999 , 999
1.746875e+01 , -7.656249e+00 , 999 , 999
1.746875e+01 , -7.593749e+00 , 999 , 999
1.746875e+01 , -7.531249e+00 , 999 , 999
1.746875e+01 , -7.468748e+00 , 999 , 999
1.746875e+01 , -7.406248e+00 , 999 , 999
1.746875e+01 , -7.343748e+00 , 999 , 999
1.746875e+01 , -7.281247e+00 , 999 , 999
1.746875e+01 , -7.218747e+00 , 999 , 999
1.746875e+01 , -7.156247e+00 , 999 , 999
1.746875e+01 , -7.093747e+00 , 999 , 999
1.746875e+01 , -7.031248e+00 , 999 , 999
1.746875e+01 , -6.96875e+00 , -6.343757e-02 , -1.490681e-03
1.746875e+01 , -6.90625e+00 , 1.218837e-02 , 2.462554e-04
1.746875e+01 , -6.84375e+00 , 3.778206e-02 , 9.558907e-03
1.746875e+01 , -6.78125e+00 , 7.699425e-02 , 2.542343e-02
1.746875e+01 , -6.718749e+00 , 1.227499e-01 , 4.660385e-02
1.746875e+01 , -6.656249e+00 , 1.675477e-01 , 6.992488e-02
1.746875e+01 , -6.593749e+00 , 2.095173e-01 , 9.347839e-02
1.746875e+01 , -6.531249e+00 , 2.463797e-01 , 1.16006e-01
1.746875e+01 , -6.468748e+00 , 2.796704e-01 , 1.374291e-01
1.746875e+01 , -6.406248e+00 , 3.114134e-01 , 1.582238e-01
1.746875e+01 , -6.343748e+00 , 3.431108e-01 , 1.784797e-01
1.746875e+01 , -6.281247e+00 , 3.760181e-01 , 1.980926e-01
1.746875e+01 , -6.218747e+00 , 4.111687e-01 , 2.168045e-01
1.746875e+01 , -6.156247e+00 , 4.494113e-01 , 2.342278e-01
1.746875e+01 , -6.093747e+00 , 4.912963e-01 , 2.498797e-01
1.746875e+01 , -6.031248e+00 , 5.368013e-01 , 2.631937e-01
1.746875e+01 , -5.96875e+00 , 5.851518e-01 , 2.735287e-01
1.746875e+01 , -5.90625e+00 , 6.349355e-01 , 2.802275e-01
1.746875e+01 , -5.84375e+00 , 6.84504e-01 , 2.82737e-01
1.746875e+01 , -5.78125e+00 , 7.323667e-01 , 2.807276e-01
1.746875e+01 , -5.718749e+00 , 7.773915e-01 , 2.741476e-01
1.746875e+01 , -5.656249e+00 , 8.187785e-01 , 2.631932e-01
1.746875e+01 , -5.593749e+00 , 8.559105e-01 , 2.482197e-01
1.746875e+01 , -5.531248e+00 , 8.882192e-01 , 2.29649e-01
1.746875e+01 , -5.468748e+00 , 9.151189e-01 , 2.079095e-01
1.746875e+01 , -5.406248e+00 , 9.359087e-01 , 1.834029e-01
1.746875e+01 , -5.343747e+00 , 9.49497e-01 , 1.564664e-01
1.746875e+01 , -5.281247e+00 , 9.539122e-01 , 1.27406e-01
1.746875e+01 , -5.218747e+00 , 9.492488e-01 , 9.675084e-02
1.746875e+01 , -5.156246e+00 , 9.373225e-01 , 6.522393e-02
1.746875e+01 , -5.093746e+00 , 9.197071e-01 , 3.34297e-02
1.746875e+01 , -5.031246e+00 , 8.975291e-01 , 1.780339e-03
1.746875e+01 , -4.968745e+00 , 8.71834e-01 , -2.949811e-02
1.746875e+01 , -4.906245e+00 , 8.437363e-01 , -6.037502e-02
1.746875e+01 , -4.843745e+00 , 8.144519e-01 , -9.102011e-02
1.746875e+01 , -4.781244e+00 , 7.837996e-01 , -1.212338e-01
1.746875e+01 , -4.718744e+00 , 7.51318e-01 , -1.505987e-01
1.746875e+01 , -4.656244e+00 , 7.171471e-01 , -1.789044e-01
1.746875e+01 , -4.593744e+00 , 6.814663e-01 , -2.059022e-01
1.746875e+01 , -4.531247e+00 , 6.444737e-01 , -2.313456e-01
1.746875e+01 , -4.46875e+00 , 6.063875e-01 , -2.549825e-01
1.746875e+01 , -4.40625e+00 , 5.674575e-01 , -2.765519e-01
1.746875e+01 , -4.343749e+00 , 5.279894e-01 , -2.957856e-01
1.746875e+01 , -4.281248e+00 , 4.883535e-01 , -3.124252e-01
1.746875e+01 , -4.218747e+00 , 4.490026e-01 , -3.262424e-01
1.746875e+01 , -4.156246e+00 , 4.104808e-01 , -3.370713e-01
1.746875e+01 , -4.093746e+00 , 3.734178e-01 , -3.448476e-01
1.746875e+01 , -4.031248e+00 , 3.384992e-01 , -3.496451e-01
1.746875e+01 , -3.96875e+00 , 3.063976e-01 , -3.516946e-01
1.746875e+01 , -3.90625e+00 , 2.776716e-01 , -3.513555e-01
1.746875e+01 , -3.843749e+00 , 2.526693e-01 , -3.490296e-01
1.746875e+01 , -3.781248e+00 , 2.314775e-01 , -3.450495e-01
1.746875e+01 , -3.718747e+00 , 2.139211e-01 , -3.396008e-01
1.746875e+01 , -3.656246e+00 , 1.995844e-01 , -3.327208e-01
1.746875e+01 , -3.593746e+00 , 1.878769e-01 , -3.243865e-01
1.746875e+01 , -3.531248e+00 , 1.781696e-01 , -3.146509e-01
1.746875e+01 , -3.46875e+00 , 1.699442e-01 , -3.037196e-01
1.746875e+01 , -3.40625e+00 , 1.628671e-01 , -2.919006e-01
1.746875e+01 , -3.343749e+00 , 1.567421e-01 , -2.794898e-01
1.746875e+01 , -3.281248e+00 , 1.514248e-01 , -2.667027e-01
1.746875e+01 , -3.218747e+00 , 1.467915e-01 , -2.536761e-01
1.746875e+01 , -3.156246e+00 , 1.427251e-01 , -2.404929e-01
1.746875e+01 , -3.093746e+00 , 1.391145e-01 , -2.272059e-01
1.746875e+01 , -3.031248e+00 , 1.358565e-01 , -2.138538e-01
1.746875e+01 , -2.96875e+00 , 1.328586e-01 , -2.004679e-01
1.746875e+01 , -2.90625e+00 , 1.300394e-01 , -1.870767e-01
1.746875e+01 , -2.84375e+00 , 1.273292e-01 , -1.737093e-01
1.746875e+01 , -2.78125e+00 , 1.24669e-01 , -1.603948e-01
1.746875e+01 , -2.718749e+00 , 1.220099e-01 , -1.471629e-01
1.746875e+01 , -2.656249e+00 , 1.193115e-01 , -1.340437e-01
1.746875e+01 , -2.593749e+00 , 1.165411e-01 , -1.210679e-01
1.746875e+01 , -2.531249e+00 , 1.136733e-01 , -1.082661e-01
1.746875e+01 , -2.468748e+00 , 1.106885e-01 , -9.566844e-02
1.746875e+01 , -2.406248e+00 , 1.075725e-01 , -8.330433e-02
1.746875e+01 , -2.343748e+00 , 1.043164e-01 , -7.120197e-02
1.746875e+01 , -2.281247e+00 , 1.009156e-01 , -5.938825e-02
1.746875e+01 , -2.218747e+00 , 9.737016e-02 , -4.788878e-02
1.746875e+01 , -2.156247e+00 , 9.368403e-02 , -3.672806e-02
1.746875e+01 , -2.093747e+00 , 8.986434e-02 , -2.592953e-02
1.746875e+01 , -2.031248e+00 , 8.592081e-02 , -1.551585e-02
1.746875e+01 , -1.96875e+00 , 8.186492e-02 , -5.507835e-03
1.746875e+01 , -1.90625e+00 , 7.770948e-02 , 4.075149e-03
1.746875e+01 , -1.84375e+00 , 7.346866e-02 , 1.321493e-02
1.746875e+01 , -1.78125e+00 , 6.915739e-02 , 2.189548e-02
1.746875e+01 , -1.718749e+00 , 6.479127e-02 , 3.010281e-02
1.746875e+01 , -1.656249e+00 , 6.038638e-02 , 3.782506e-02
1.746875e+01 , -1.593749e+00 , 5.595912e-02 , 4.505252e-02
1.746875e+01 , -1.531249e+00 , 5.1526e-02 , 5.177777e-02
1.746875e+01 , -1.468748e+00 , 4.710343e-02 , 5.799563e-02
1.746875e+01 , -1.406248e+00 , 4.270751e-02 , 6.370325e-02
1.746875e+01 , -1.343748e+00 , 3.835377e-02 , 6.890008e-02
1.746875e+01 , -1.281247e+00 , 3.405693e-02 , 7.358786e-02
1.746875e+01 , -1.218747e+00 , 2.983063e-02 , 7.777063e-02
1.746875e+01 , -1.156247e+00 , 2.568721e-02 , 8.145459e-02
1.746875e+01 , -1.093747e+00 , 2.163744e-02 , 8.464803e-02
1.746875e+01 , -1.031248e+00 , 1.76905e-02 , 8.736114e-02
1.746875e+01 , -9.6875e-01 , 1.385335e-02 , 8.960593e-02
1.746875e+01 , -9.0625e-01 , 1.013105e-02 , 9.139592e-02
1.746875e+01 , -8.437499e-01 , 6.526749e-03 , 9.27457e-02
1.746875e+01 , -7.812497e-01 , 3.041461e-03 , 9.367084e-02
1.746875e+01 , -7.187495e-01 , -3.257373e-04 , 9.418748e-02
1.746875e+01 , -6.562492e-01 , -3.577555e-03 , 9.431206e-02
1.746875e+01 , -5.937489e-01 , -6.718263e-03 , 9.406095e-02
1.746875e+01 , -5.312485e-01 , -9.753421e-03 , 9.345025e-02
1.746875e+01 , -4.687482e-01 , -1.268957e-02 , 9.249548e-02
1.746875e+01 , -4.062479e-01 , -1.553388e-02 , 9.121144e-02
1.746875e+01 , -3.437476e-01 , -1.829381e-02 , 8.961206e-02
1.746875e+01 , -2.812473e-01 , -2.097671e-02 , 8.771033e-02
1.746875e+01 , -2.18747e-01 , -2.358951e-02 , 8.551826e-02
1.746875e+01 , -1.562469e-01 , -2.61383e-02 , 8.304689e-02
1.746875e+01 , -9.374678e-02 , -2.862807e-02 , 8.030637e-02
1.746875e+01 , -3.124838e-02 , -3.106226e-02 , 7.730609e-02
1.746875e+01 , 3.125e-02 , -3.344286e-02 , 7.405451e-02
1.746875e+01 , 9.375003e-02 , -3.576996e-02 , 7.055945e-02
1.746875e+01 , 1.562501e-01 , -3.804191e-02 , 6.682841e-02
1.746875e+01 , 2.187503e-01 , -4.025577e-02 , 6.286848e-02
1.746875e+01 , 2.812505e-01 , -4.240801e-02 , 5.868691e-02
1.746875e+01 , 3.437508e-01 , -4.449546e-02 , 5.42918e-02
1.746875e+01 , 4.062511e-01 , -4.651621e-02 , 4.969346e-02
1.746875e+01 , 4.687515e-01 , -4.846964e-02 , 4.490622e-02
1.746875e+01 , 5.312518e-01 , -5.035453e-02 , 3.995072e-02
1.746875e+01 , 5.937521e-01 , -5.216432e-02 , 3.485576e-02
1.746875e+01 , 6.562524e-01 , -5.387913e-02 , 2.965851e-02
1.746875e+01 , 7.187527e-01 , -5.545644e-02 , 2.440124e-02
